"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/27/2008","AQS","482010029","2","0.046","ppm","43","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"02/28/2008","AQS","482010029","2","0.05","ppm","46","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"02/29/2008","AQS","482010029","2","0.047","ppm","44","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/01/2008","AQS","482010029","2","0.05","ppm","46","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/02/2008","AQS","482010029","2","0.037","ppm","34","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/03/2008","AQS","482010029","2","0.034","ppm","31","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/04/2008","AQS","482010029","2","0.045","ppm","42","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/05/2008","AQS","482010029","2","0.059","ppm","64","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/07/2008","AQS","482010029","2","0.044","ppm","41","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/08/2008","AQS","482010029","2","0.047","ppm","44","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/09/2008","AQS","482010029","2","0.058","ppm","61","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/10/2008","AQS","482010029","2","0.041","ppm","38","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/11/2008","AQS","482010029","2","0.051","ppm","47","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/12/2008","AQS","482010029","2","0.064","ppm","80","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/13/2008","AQS","482010029","2","0.046","ppm","43","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/14/2008","AQS","482010029","2","0.047","ppm","44","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/15/2008","AQS","482010029","2","0.061","ppm","71","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/16/2008","AQS","482010029","2","0.056","ppm","54","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/17/2008","AQS","482010029","2","0.027","ppm","25","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/18/2008","AQS","482010029","2","0.028","ppm","26","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/19/2008","AQS","482010029","2","0.05","ppm","46","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/20/2008","AQS","482010029","2","0.063","ppm","77","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/21/2008","AQS","482010029","2","0.057","ppm","58","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/22/2008","AQS","482010029","2","0.058","ppm","61","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/23/2008","AQS","482010029","2","0.05","ppm","46","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/24/2008","AQS","482010029","2","0.054","ppm","50","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/25/2008","AQS","482010029","2","0.055","ppm","51","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/26/2008","AQS","482010029","2","0.045","ppm","42","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/27/2008","AQS","482010029","2","0.045","ppm","42","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/28/2008","AQS","482010029","2","0.035","ppm","32","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/29/2008","AQS","482010029","2","0.038","ppm","35","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/30/2008","AQS","482010029","2","0.028","ppm","26","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"03/31/2008","AQS","482010029","2","0.032","ppm","30","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/01/2008","AQS","482010029","2","0.039","ppm","36","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/02/2008","AQS","482010029","2","0.024","ppm","22","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/03/2008","AQS","482010029","2","0.023","ppm","21","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/04/2008","AQS","482010029","2","0.026","ppm","24","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/05/2008","AQS","482010029","2","0.049","ppm","45","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/06/2008","AQS","482010029","2","0.066","ppm","87","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/07/2008","AQS","482010029","2","0.058","ppm","61","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/08/2008","AQS","482010029","2","0.046","ppm","43","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/09/2008","AQS","482010029","2","0.033","ppm","31","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/10/2008","AQS","482010029","2","0.026","ppm","24","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/11/2008","AQS","482010029","2","0.054","ppm","50","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/12/2008","AQS","482010029","2","0.055","ppm","51","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/13/2008","AQS","482010029","2","0.058","ppm","61","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/14/2008","AQS","482010029","2","0.057","ppm","58","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/15/2008","AQS","482010029","2","0.069","ppm","97","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/16/2008","AQS","482010029","2","0.058","ppm","61","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/17/2008","AQS","482010029","2","0.046","ppm","43","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/18/2008","AQS","482010029","2","0.054","ppm","50","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/19/2008","AQS","482010029","2","0.072","ppm","105","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/20/2008","AQS","482010029","2","0.052","ppm","48","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/21/2008","AQS","482010029","2","0.04","ppm","37","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/22/2008","AQS","482010029","2","0.033","ppm","31","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/23/2008","AQS","482010029","2","0.044","ppm","41","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/24/2008","AQS","482010029","2","0.056","ppm","54","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/25/2008","AQS","482010029","2","0.053","ppm","49","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/26/2008","AQS","482010029","2","0.059","ppm","64","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/27/2008","AQS","482010029","2","0.042","ppm","39","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/28/2008","AQS","482010029","2","0.057","ppm","58","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/29/2008","AQS","482010029","2","0.072","ppm","105","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"04/30/2008","AQS","482010029","2","0.063","ppm","77","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/01/2008","AQS","482010029","2","0.039","ppm","36","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/02/2008","AQS","482010029","2","0.04","ppm","37","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/03/2008","AQS","482010029","2","0.053","ppm","49","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/04/2008","AQS","482010029","2","0.06","ppm","67","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/05/2008","AQS","482010029","2","0.037","ppm","34","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/06/2008","AQS","482010029","2","0.035","ppm","32","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/07/2008","AQS","482010029","2","0.039","ppm","36","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/08/2008","AQS","482010029","2","0.055","ppm","51","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/09/2008","AQS","482010029","2","0.054","ppm","50","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/10/2008","AQS","482010029","2","0.044","ppm","41","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/11/2008","AQS","482010029","2","0.048","ppm","44","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/12/2008","AQS","482010029","2","0.07","ppm","100","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/13/2008","AQS","482010029","2","0.026","ppm","24","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/14/2008","AQS","482010029","2","0.03","ppm","28","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/15/2008","AQS","482010029","2","0.04","ppm","37","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/16/2008","AQS","482010029","2","0.046","ppm","43","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/17/2008","AQS","482010029","2","0.056","ppm","54","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/18/2008","AQS","482010029","2","0.058","ppm","61","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/19/2008","AQS","482010029","2","0.059","ppm","64","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/20/2008","AQS","482010029","2","0.054","ppm","50","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/21/2008","AQS","482010029","2","0.047","ppm","44","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/22/2008","AQS","482010029","2","0.042","ppm","39","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/23/2008","AQS","482010029","2","0.048","ppm","44","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/24/2008","AQS","482010029","2","0.04","ppm","37","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/25/2008","AQS","482010029","2","0.028","ppm","26","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/26/2008","AQS","482010029","2","0.025","ppm","23","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/27/2008","AQS","482010029","2","0.038","ppm","35","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/28/2008","AQS","482010029","2","0.053","ppm","49","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/29/2008","AQS","482010029","2","0.063","ppm","77","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/30/2008","AQS","482010029","2","0.05","ppm","46","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"05/31/2008","AQS","482010029","2","0.042","ppm","39","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/03/2008","AQS","482010029","2","0.029","ppm","27","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/04/2008","AQS","482010029","2","0.023","ppm","21","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/05/2008","AQS","482010029","2","0.024","ppm","22","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/06/2008","AQS","482010029","2","0.027","ppm","25","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/07/2008","AQS","482010029","2","0.03","ppm","28","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/08/2008","AQS","482010029","2","0.028","ppm","26","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/09/2008","AQS","482010029","2","0.034","ppm","31","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/10/2008","AQS","482010029","2","0.034","ppm","31","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/11/2008","AQS","482010029","2","0.035","ppm","32","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/12/2008","AQS","482010029","2","0.031","ppm","29","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/13/2008","AQS","482010029","2","0.03","ppm","28","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/14/2008","AQS","482010029","2","0.037","ppm","34","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/15/2008","AQS","482010029","2","0.036","ppm","33","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/16/2008","AQS","482010029","2","0.042","ppm","39","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/17/2008","AQS","482010029","2","0.046","ppm","43","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/18/2008","AQS","482010029","2","0.051","ppm","47","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/19/2008","AQS","482010029","2","0.053","ppm","49","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/20/2008","AQS","482010029","2","0.049","ppm","45","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/24/2008","AQS","482010029","2","0.031","ppm","29","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/25/2008","AQS","482010029","2","0.025","ppm","23","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/26/2008","AQS","482010029","2","0.022","ppm","20","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/27/2008","AQS","482010029","2","0.038","ppm","35","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/28/2008","AQS","482010029","2","0.031","ppm","29","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/29/2008","AQS","482010029","2","0.029","ppm","27","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"06/30/2008","AQS","482010029","2","0.037","ppm","34","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/01/2008","AQS","482010029","2","0.076","ppm","119","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/02/2008","AQS","482010029","2","0.05","ppm","46","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/03/2008","AQS","482010029","2","0.062","ppm","74","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/04/2008","AQS","482010029","2","0.029","ppm","27","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/05/2008","AQS","482010029","2","0.031","ppm","29","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/06/2008","AQS","482010029","2","0.037","ppm","34","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/07/2008","AQS","482010029","2","0.043","ppm","40","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/08/2008","AQS","482010029","2","0.032","ppm","30","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/09/2008","AQS","482010029","2","0.04","ppm","37","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/10/2008","AQS","482010029","2","0.03","ppm","28","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/11/2008","AQS","482010029","2","0.032","ppm","30","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/12/2008","AQS","482010029","2","0.031","ppm","29","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/13/2008","AQS","482010029","2","0.032","ppm","30","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/14/2008","AQS","482010029","2","0.038","ppm","35","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/15/2008","AQS","482010029","2","0.056","ppm","54","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/16/2008","AQS","482010029","2","0.082","ppm","140","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/17/2008","AQS","482010029","2","0.075","ppm","115","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/18/2008","AQS","482010029","2","0.07","ppm","100","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
"07/19/2008","AQS","482010029","2","0.063","ppm","77","Northwest Harris County","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","30.039524","-95.673951"
